g_over_t,omega_over_t,depth,E0,abs_D,n_crossings,sigma_diag_re,sigma_diag_im,rel_sigma_diag,rel_sigma_l2,note
1.05,0.8,1,-0.6183407169028723,0.00015551576019176612,1,-1.6705019385279138,-0.0005367523529374331,0.5187637024182958,0.7746143379747702,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,2,-0.6300784970600217,0.00016008949362322425,2,-2.1983323505578083,-0.0010858237153406345,0.24010502010429813,1.0006924649583306,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,3,-0.6309098276300212,0.00016051086541804706,2,-2.286785512809777,-0.001205789802610305,0.03868016078163562,1.277140719794881,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,4,-0.6309471250219941,0.0001605328425269837,2,-2.292789116135862,-0.0012145638444870203,0.0026184740903307867,1.314895383469693,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,5,-0.6309482951108658,0.00016053360704805777,2,-2.2930381380062,-0.0012149404812076268,0.00010859920560477785,0.2574631130673399,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,6,-0.6309483225605658,0.00016053362644737756,2,-2.2930454524805963,-0.0012149518248971587,3.1898548534988738e-06,0.009606542847565621,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,7,-0.6309483230638872,0.00016053362682622206,2,-2.2930456148573803,-0.001214952081935973,7.081279308946865e-08,0.0002264425065647826,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,8,-0.6309483230713231,0.000160533626832128,2,-2.293045617695974,-0.0012149520865084268,1.237915664125963e-09,4.152476228794401e-06,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,9,-0.6309483230714251,0.00016053362683220192,2,-2.2930456177362233,-0.0012149520865742522,1.755271906601499e-11,6.141366437807557e-08,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,10,-0.6309483230714251,0.00016053362683220287,2,-2.2930456177366962,-0.0012149520865750367,2.06256512790281e-13,7.499438416716188e-10,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,11,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,2.5176848016122513e-15,7.420668891495453e-12,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,12,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,9.354075913310892e-16,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,13,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,6.473278600921086e-17,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,14,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,15,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,16,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,17,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,18,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,19,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,20,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,21,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,22,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,23,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,24,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,25,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,26,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,27,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,28,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,29,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,30,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,31,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,32,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,33,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,34,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,35,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,36,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,37,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,38,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,39,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,40,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,41,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,42,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,43,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,44,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,45,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,46,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,47,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,48,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,49,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,50,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,51,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,52,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,53,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,54,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,55,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,56,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,57,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,58,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,59,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,60,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,61,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,62,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,63,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,0.8,64,-0.6309483230714251,0.0001605336268322029,2,-2.293045617736702,-0.0012149520865750458,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,0,-0.32432865695364266,0.00011158182620779298,1,-0.36749999928541666,-1.5312499965121527e-05,,,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,1,-0.3456608502395535,0.00011384637425943362,1,-0.40255073197103186,-1.9593057668398523e-05,0.08707159153296695,0.0564152465971182,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,2,-0.34628981903917144,0.00011394270644061956,1,-0.40378489064842765,-1.9803195785906537e-05,0.003056475669061203,0.0018382342644668698,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,3,-0.34629962866244024,0.00011394450984643187,1,-0.4038061069846234,-1.9807419230353305e-05,5.254090075310256e-05,3.109305596523201e-05,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,4,-0.3462997248565661,0.00011394452975637628,1,-0.4038063305247448,-1.9807468462963942e-05,5.535825212931864e-07,3.268511044642557e-07,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,5,-0.3462997255111695,0.00011394452990418443,1,-0.4038063321369718,-1.9807468845552014e-05,3.992574988802296e-09,2.3637922733708277e-09,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,6,-0.34629972551444366,0.00011394452990497937,1,-0.4038063321454764,-1.9807468847692497e-05,2.106105206010992e-11,1.2530680539338624e-11,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,7,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551076,-1.980746884770156e-05,8.50937715204072e-14,5.088635208128843e-14,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,8,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,2.7493949118861985e-16,1.842593835421645e-16,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,9,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,7.178936824015349e-18,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,10,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,11,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,12,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,13,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,14,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,15,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,16,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,17,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,18,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,19,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,20,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,21,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,22,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,23,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,24,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,25,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,26,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,27,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,28,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,29,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,30,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,31,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,32,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,33,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,34,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,35,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,36,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,37,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,38,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,39,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,40,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,41,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,42,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,43,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,44,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,45,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,46,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,47,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
1.05,2.0,48,-0.3462997255144582,0.0001139445299049826,1,-0.40380633214551087,-1.9807468847701594e-05,0.0,0.0,week3_scan;z_diag=0+i*eta;origin=xi_k=2t(1-cos k);E0_Born_VC=NOT_COMPUTED;no_train
